Date Time,p (mbar),T (degC),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
23.10.2016 02:00:00,988.51,4.09,3.83,98.2,8.19,8.04,0.15,5.08,8.14,1238.22,1.32,2.16,232.8
23.10.2016 03:00:00,988.37,4.2,4.0,98.6,8.25,8.14,0.12,5.14,8.23,1237.53,0.62,1.2,242.3
23.10.2016 04:00:00,988.17,4.53,4.28,98.3,8.45,8.3,0.14,5.24,8.4,1235.73,0.95,1.36,31.71
23.10.2016 05:00:00,988.29,4.4,4.16,98.3,8.37,8.23,0.14,5.19,8.33,1236.48,1.33,1.64,35.79
23.10.2016 06:00:00,988.35,4.65,4.42,98.4,8.52,8.38,0.14,5.29,8.48,1235.37,0.81,1.36,132.9
23.10.2016 07:00:00,988.45,4.67,4.38,98.0,8.53,8.36,0.17,5.28,8.46,1235.42,0.57,0.88,225.5
23.10.2016 08:00:00,988.66,4.66,4.31,97.6,8.52,8.32,0.2,5.25,8.41,1235.77,0.65,1.08,165.9
23.10.2016 09:00:00,988.77,5.26,4.55,95.2,8.89,8.46,0.43,5.34,8.56,1233.18,0.59,1.48,121.0
23.10.2016 10:00:00,988.96,6.15,4.59,89.7,9.45,8.48,0.97,5.35,8.57,1229.47,0.5,1.48,162.5
23.10.2016 11:00:00,988.88,7.31,5.13,86.0,10.24,8.81,1.43,5.56,8.91,1224.11,0.94,1.6,127.9
23.10.2016 12:00:00,988.46,8.34,5.65,83.1,10.99,9.13,1.86,5.77,9.24,1218.96,1.27,2.28,156.5
23.10.2016 13:00:00,987.91,9.07,5.71,79.4,11.55,9.17,2.38,5.79,9.28,1215.11,1.31,2.12,91.7
23.10.2016 14:00:00,987.59,9.94,5.61,74.4,12.24,9.11,3.13,5.76,9.22,1211.01,0.87,2.28,63.34
23.10.2016 15:00:00,987.52,9.86,6.05,77.1,12.18,9.39,2.79,5.94,9.51,1211.14,2.29,2.96,57.8
23.10.2016 16:00:00,987.64,9.33,6.14,80.4,11.75,9.45,2.3,5.97,9.57,1213.53,1.64,2.76,53.08
23.10.2016 17:00:00,987.4,8.86,5.55,79.7,11.38,9.07,2.31,5.74,9.19,1215.43,1.43,3.0,61.8
23.10.2016 18:00:00,987.65,8.52,5.37,80.5,11.13,8.96,2.17,5.66,9.07,1217.26,1.48,2.12,8.47
23.10.2016 19:00:00,987.54,8.02,5.28,82.8,10.75,8.9,1.85,5.63,9.02,1219.32,1.74,3.04,32.92
23.10.2016 20:00:00,987.6,6.79,4.95,88.0,9.88,8.7,1.19,5.5,8.81,1224.85,0.63,1.72,62.78
23.10.2016 21:00:00,987.7,6.3,4.59,88.8,9.55,8.48,1.07,5.36,8.59,1227.24,1.12,1.56,200.3
23.10.2016 22:00:00,987.8,6.32,4.31,86.9,9.57,8.31,1.25,5.25,8.42,1227.34,0.48,0.8,182.7
23.10.2016 23:00:00,987.62,6.14,4.29,87.9,9.45,8.31,1.14,5.25,8.41,1227.91,0.38,0.64,85.4
24.10.2016 00:00:00,987.55,5.5,4.28,91.8,9.04,8.3,0.74,5.24,8.4,1230.65,0.24,0.52,325.3
24.10.2016 01:00:00,987.64,5.82,4.48,91.1,9.24,8.42,0.82,5.32,8.52,1229.31,0.42,0.64,56.07
24.10.2016 02:00:00,987.68,5.96,4.51,90.4,9.33,8.43,0.9,5.33,8.54,1228.73,0.22,0.46,161.0
24.10.2016 03:00:00,987.64,5.83,4.56,91.5,9.25,8.46,0.79,5.35,8.57,1229.23,0.72,1.48,224.6
24.10.2016 04:00:00,987.87,5.78,4.72,92.9,9.22,8.56,0.65,5.41,8.67,1229.68,1.09,1.88,230.1
24.10.2016 05:00:00,988.01,5.83,4.87,93.5,9.25,8.65,0.6,5.46,8.75,1229.6,1.22,1.6,212.5
24.10.2016 06:00:00,988.12,6.18,5.22,93.5,9.48,8.86,0.62,5.6,8.97,1228.07,1.53,2.32,207.1
24.10.2016 07:00:00,988.33,6.34,5.28,92.9,9.58,8.9,0.68,5.62,9.01,1227.61,1.18,1.48,205.8
24.10.2016 08:00:00,988.49,6.29,5.49,94.6,9.55,9.03,0.52,5.7,9.14,1228.0,0.55,0.98,17.71
24.10.2016 09:00:00,989.32,6.75,5.78,93.5,9.86,9.22,0.64,5.82,9.32,1226.91,0.39,0.76,43.65
24.10.2016 10:00:00,989.04,7.57,6.14,90.6,10.43,9.45,0.98,5.96,9.55,1222.88,1.45,2.12,30.62
24.10.2016 11:00:00,989.17,8.17,6.44,88.8,10.86,9.65,1.22,6.09,9.75,1220.34,1.1,1.52,42.53
24.10.2016 12:00:00,989.17,8.49,6.67,88.3,11.1,9.8,1.3,6.19,9.91,1218.88,1.63,2.04,68.1
24.10.2016 13:00:00,988.16,8.68,7.47,92.1,11.25,10.36,0.89,6.55,10.48,1216.55,0.9,1.84,79.0
24.10.2016 14:00:00,987.98,8.85,8.02,94.5,11.38,10.75,0.63,6.8,10.88,1215.41,1.79,2.16,340.1
24.10.2016 15:00:00,987.58,9.06,8.55,96.6,11.54,11.15,0.39,7.05,11.29,1213.83,2.84,3.72,33.92
24.10.2016 16:00:00,987.34,8.96,8.54,97.2,11.46,11.14,0.32,7.05,11.28,1213.96,2.63,3.28,21.14
24.10.2016 17:00:00,987.48,8.96,8.57,97.4,11.46,11.16,0.3,7.06,11.31,1214.12,3.21,4.17,28.87
24.10.2016 18:00:00,987.63,8.86,8.53,97.8,11.38,11.13,0.25,7.04,11.27,1214.75,2.79,3.48,6.9
24.10.2016 19:00:00,987.99,8.86,8.56,98.0,11.38,11.16,0.23,7.05,11.29,1215.19,2.32,3.48,13.48
24.10.2016 20:00:00,987.91,8.6,8.32,98.1,11.19,10.97,0.21,6.94,11.11,1216.3,2.21,3.56,20.88
24.10.2016 21:00:00,988.38,8.53,8.25,98.1,11.13,10.92,0.21,6.9,11.05,1217.2,2.26,3.36,19.98
24.10.2016 22:00:00,988.74,8.09,7.81,98.1,10.8,10.6,0.21,6.69,10.72,1219.71,2.24,2.88,28.0
24.10.2016 23:00:00,988.59,7.83,7.59,98.4,10.61,10.44,0.17,6.6,10.57,1220.72,1.76,2.26,39.71
25.10.2016 00:00:00,989.12,7.93,7.72,98.6,10.69,10.54,0.15,6.65,10.65,1220.9,0.87,1.94,353.1
25.10.2016 01:00:00,989.41,7.74,7.46,98.1,10.55,10.35,0.2,6.53,10.46,1222.17,0.71,1.56,352.9
25.10.2016 02:00:00,989.24,7.59,7.28,97.9,10.44,10.22,0.22,6.45,10.33,1222.67,0.86,1.32,0.11
25.10.2016 03:00:00,989.55,7.79,7.43,97.6,10.59,10.33,0.25,6.52,10.44,1222.14,0.37,0.6,237.5
25.10.2016 04:00:00,990.17,7.79,7.48,97.9,10.59,10.36,0.22,6.54,10.47,1222.89,0.67,0.88,262.2
25.10.2016 05:00:00,990.32,7.78,7.5,98.1,10.58,10.38,0.2,6.54,10.48,1223.11,0.99,1.3,341.1
25.10.2016 06:00:00,991.14,7.9,7.62,98.1,10.67,10.46,0.2,6.59,10.56,1223.57,0.95,1.4,38.22
25.10.2016 07:00:00,991.93,7.98,7.62,97.6,10.72,10.47,0.26,6.59,10.55,1224.2,0.26,0.72,322.4
25.10.2016 08:00:00,993.18,8.25,7.74,96.6,10.92,10.55,0.37,6.63,10.62,1224.53,0.43,1.04,266.6
25.10.2016 09:00:00,993.98,8.48,7.71,94.9,11.09,10.53,0.57,6.62,10.59,1224.54,0.64,1.36,20.59
25.10.2016 10:00:00,994.5,9.05,8.2,94.4,11.53,10.89,0.65,6.84,10.95,1222.53,0.4,0.88,215.3
28.10.2016 13:10:00,1004.18,12.66,8.1,73.7,14.67,10.81,3.86,6.72,10.76,1218.93,2.46,6.05,272.3
28.10.2016 14:10:00,1004.13,12.5,8.43,76.2,14.51,11.06,3.45,6.88,11.01,1219.43,2.24,4.2,231.2
28.10.2016 15:10:00,1004.13,12.4,8.57,77.4,14.42,11.16,3.26,6.94,11.11,1219.81,1.3,3.06,241.6
28.10.2016 16:10:00,1004.17,12.06,8.54,79.0,14.1,11.14,2.96,6.93,11.09,1221.32,1.05,2.84,259.1
28.10.2016 17:10:00,1004.27,11.86,8.55,80.1,13.91,11.15,2.77,6.93,11.1,1222.3,1.88,3.64,235.0
28.10.2016 18:10:00,1004.64,11.76,8.63,81.1,13.82,11.21,2.61,6.97,11.16,1223.16,0.97,1.86,155.7
28.10.2016 19:10:00,1004.84,11.73,8.73,81.8,13.8,11.28,2.51,7.02,11.23,1223.49,1.03,2.16,221.2
28.10.2016 20:10:00,1004.91,11.66,8.86,82.9,13.73,11.38,2.35,7.08,11.33,1223.83,1.86,3.62,235.5
28.10.2016 21:10:00,1004.73,11.67,9.01,83.7,13.74,11.5,2.24,7.15,11.45,1223.51,1.51,2.6,254.4
28.10.2016 22:10:00,1004.85,11.9,9.15,83.2,13.95,11.61,2.34,7.22,11.55,1222.62,1.0,2.28,245.2
28.10.2016 23:10:00,1004.88,11.77,9.44,85.6,13.83,11.84,1.99,7.36,11.78,1223.11,1.57,4.4,267.9
29.10.2016 00:10:00,1005.09,11.65,9.51,86.7,13.72,11.9,1.83,7.4,11.84,1223.85,1.93,3.92,275.0
29.10.2016 01:10:00,1004.95,11.26,9.32,87.8,13.37,11.74,1.63,7.3,11.68,1225.44,2.37,4.04,265.2
29.10.2016 02:10:00,1004.8,10.92,9.31,89.8,13.07,11.74,1.33,7.3,11.68,1226.71,2.23,3.12,263.3
29.10.2016 03:10:00,1004.34,10.47,8.77,89.2,12.69,11.32,1.37,7.04,11.27,1228.3,1.72,3.12,263.1
29.10.2016 04:10:00,1004.49,10.24,8.63,89.7,12.49,11.21,1.29,6.97,11.16,1229.54,1.39,2.04,256.6
29.10.2016 05:10:00,1004.28,10.14,8.38,88.8,12.41,11.02,1.39,6.85,10.97,1229.79,1.11,2.2,252.5
29.10.2016 06:10:00,1004.6,8.93,6.16,82.7,11.44,9.46,1.98,5.88,9.42,1236.19,1.78,4.0,276.8
29.10.2016 07:10:00,1004.93,8.28,5.66,83.5,10.95,9.14,1.81,5.68,9.09,1239.6,1.77,2.88,259.0
29.10.2016 08:10:00,1005.48,8.39,5.92,84.4,11.03,9.31,1.72,5.78,9.26,1239.73,1.86,2.88,243.8
29.10.2016 09:10:00,1005.95,9.47,6.38,81.0,11.86,9.61,2.25,5.96,9.55,1235.42,2.22,3.7,255.2
29.10.2016 10:10:00,1005.65,10.33,6.56,77.4,12.57,9.73,2.84,6.04,9.67,1231.26,1.89,3.56,253.7
29.10.2016 11:10:00,1005.73,10.57,6.45,75.6,12.77,9.66,3.12,5.99,9.6,1230.34,2.34,5.01,265.3
29.10.2016 12:10:00,1005.26,10.68,5.97,72.6,12.87,9.34,3.53,5.8,9.29,1229.43,2.14,5.71,276.6
29.10.2016 13:10:00,1005.06,11.02,4.2,62.7,13.16,8.25,4.91,5.12,8.21,1228.22,1.68,3.96,306.1
29.10.2016 14:10:00,1004.41,11.16,4.52,63.52,13.28,8.44,4.85,5.24,8.4,1226.73,1.73,4.04,292.9
29.10.2016 15:10:00,1004.07,11.49,3.99,59.9,13.58,8.13,5.44,5.05,8.1,1225.03,3.13,5.13,268.8
29.10.2016 16:10:00,1004.22,10.3,4.35,66.5,12.54,8.34,4.2,5.18,8.31,1230.27,1.39,2.04,266.2
29.10.2016 17:10:00,1004.24,9.77,4.88,71.5,12.11,8.66,3.45,5.38,8.62,1232.45,1.95,3.16,257.8
29.10.2016 18:10:00,1004.2,9.33,4.79,73.2,11.75,8.6,3.15,5.35,8.57,1234.35,2.19,3.0,257.6
29.10.2016 19:10:00,1004.32,9.07,4.91,75.1,11.55,8.67,2.88,5.39,8.63,1235.6,2.23,3.56,256.6
29.10.2016 20:10:00,1004.22,9.09,5.08,75.9,11.56,8.78,2.79,5.45,8.74,1235.33,1.64,2.54,261.0
29.10.2016 21:10:00,1004.3,8.8,5.3,78.6,11.34,8.91,2.43,5.54,8.87,1236.64,2.73,4.16,258.8
29.10.2016 22:10:00,1004.23,8.6,5.37,80.1,11.19,8.96,2.23,5.57,8.92,1237.42,3.01,4.77,257.1
29.10.2016 23:10:00,1004.35,8.73,5.5,80.1,11.28,9.04,2.25,5.62,9.0,1236.95,2.5,3.84,256.2
30.10.2016 00:10:00,1004.33,8.65,5.55,80.8,11.22,9.07,2.15,5.64,9.03,1237.27,2.17,3.34,255.3
30.10.2016 01:10:00,1003.8,8.26,5.47,82.5,10.93,9.02,1.91,5.61,8.98,1238.35,2.39,3.26,254.3
30.10.2016 02:10:00,1003.47,8.26,5.47,82.5,10.93,9.02,1.91,5.61,8.99,1237.94,2.49,3.52,258.3
30.10.2016 03:10:00,1003.04,8.33,5.41,81.8,10.98,8.98,2.0,5.59,8.96,1237.12,2.35,3.28,256.8
30.10.2016 04:10:00,1002.87,8.1,5.45,83.3,10.81,9.01,1.81,5.6,8.98,1237.91,2.48,3.52,260.7
30.10.2016 05:10:00,1003.06,8.05,5.4,83.3,10.77,8.98,1.8,5.58,8.95,1238.37,2.64,3.92,256.9
30.10.2016 06:10:00,1002.81,8.01,5.27,82.8,10.75,8.9,1.85,5.54,8.87,1238.28,3.63,5.09,256.4
30.10.2016 07:10:00,1002.68,7.93,5.26,83.2,10.69,8.89,1.8,5.53,8.87,1238.47,2.75,4.69,259.9
30.10.2016 08:10:00,1003.26,8.09,5.35,82.8,10.8,8.95,1.86,5.57,8.92,1238.47,2.51,4.36,259.6
30.10.2016 09:10:00,1003.38,8.42,5.73,83.1,11.05,9.18,1.87,5.71,9.15,1237.05,2.22,3.76,261.0
30.10.2016 10:10:00,1003.16,9.23,6.25,81.6,11.67,9.53,2.15,5.93,9.5,1233.07,3.02,4.61,256.3
30.10.2016 11:10:00,1003.26,9.4,6.49,82.0,11.81,9.68,2.13,6.02,9.65,1232.37,1.51,3.96,255.7
30.10.2016 12:10:00,1003.02,9.12,7.04,86.8,11.59,10.06,1.53,6.26,10.03,1233.13,1.27,2.84,255.6
30.10.2016 13:10:00,1002.97,8.86,7.18,89.2,11.38,10.16,1.23,6.32,10.12,1234.16,1.53,3.48,296.1
30.10.2016 14:10:00,1002.69,8.8,7.58,92.0,11.34,10.43,0.91,6.5,10.4,1233.95,1.45,2.6,258.8
30.10.2016 15:10:00,1002.64,9.15,7.84,91.5,11.61,10.62,0.99,6.62,10.6,1232.27,0.84,2.04,260.9
30.10.2016 16:10:00,1002.72,8.94,7.75,92.2,11.45,10.55,0.89,6.57,10.52,1233.32,0.72,1.64,264.9
30.10.2016 17:10:00,1002.76,8.63,7.67,93.7,11.21,10.5,0.71,6.54,10.47,1234.75,1.68,2.76,250.2
30.10.2016 18:10:00,1003.09,8.53,7.61,93.9,11.13,10.45,0.68,6.51,10.42,1235.61,1.62,2.32,246.2
30.10.2016 19:10:00,1003.29,8.52,7.66,94.3,11.13,10.49,0.63,6.53,10.46,1235.89,0.37,0.88,100.2
30.10.2016 20:10:00,1003.46,8.44,7.58,94.3,11.06,10.43,0.63,6.49,10.4,1236.48,0.49,1.12,131.3
30.10.2016 21:10:00,1003.73,7.88,7.19,95.4,10.65,10.16,0.49,6.32,10.12,1239.4,1.23,2.44,350.4
30.10.2016 22:10:00,1003.81,7.78,7.14,95.7,10.58,10.12,0.45,6.3,10.08,1239.96,0.84,1.76,3.24
30.10.2016 23:10:00,1003.82,6.97,6.46,96.5,10.01,9.66,0.35,6.01,9.62,1243.76,1.19,1.68,225.3
31.10.2016 00:10:00,1003.66,6.15,5.6,96.3,9.45,9.1,0.35,5.66,9.07,1247.51,1.09,1.8,211.6
31.10.2016 01:10:00,1003.4,5.68,5.32,97.5,9.15,8.92,0.23,5.55,8.89,1249.35,1.07,1.48,241.0
31.10.2016 02:10:00,1003.35,5.86,5.62,98.4,9.27,9.12,0.15,5.67,9.09,1248.4,1.04,1.56,229.5
31.10.2016 03:10:00,1003.01,5.56,5.39,98.8,9.08,8.97,0.11,5.58,8.94,1249.36,0.56,0.82,215.3
31.10.2016 04:10:00,1002.8,4.57,4.42,98.9,8.47,8.38,0.09,5.21,8.36,1253.84,2.31,2.84,237.2
31.10.2016 05:10:00,1002.77,4.6,4.46,99.0,8.49,8.4,0.08,5.23,8.38,1253.65,1.55,2.4,228.4
31.10.2016 06:10:00,1002.77,4.99,4.86,99.1,8.72,8.64,0.08,5.38,8.62,1251.8,0.99,1.72,190.3
31.10.2016 07:10:00,1002.77,5.26,5.15,99.2,8.89,8.82,0.07,5.49,8.8,1250.49,1.44,2.16,218.6
31.10.2016 08:10:00,1002.96,5.68,5.57,99.2,9.16,9.08,0.07,5.65,9.06,1248.71,0.62,1.24,181.2
31.10.2016 09:10:00,1002.92,6.18,6.02,98.9,9.48,9.37,0.1,5.83,9.35,1246.29,0.94,1.6,178.5
31.10.2016 10:10:00,1002.63,6.71,6.49,98.5,9.83,9.68,0.15,6.03,9.66,1243.43,2.53,3.28,153.2
31.10.2016 11:10:00,1002.5,7.84,7.48,97.6,10.62,10.37,0.25,6.46,10.34,1237.96,1.2,1.84,154.0
31.10.2016 12:10:00,1002.11,9.46,7.81,89.4,11.86,10.6,1.26,6.61,10.58,1230.27,1.28,2.18,154.7
31.10.2016 13:10:00,1002.05,10.38,7.94,84.8,12.61,10.69,1.92,6.66,10.67,1226.16,0.84,1.32,149.8
31.10.2016 14:10:00,1001.49,11.04,8.36,83.5,13.18,11.0,2.17,6.86,10.99,1222.48,0.68,1.28,67.98
31.10.2016 15:10:00,1001.15,11.25,8.32,82.1,13.36,10.97,2.39,6.84,10.96,1221.18,0.2,0.44,15.72
31.10.2016 16:10:00,1000.72,11.26,8.25,81.7,13.37,10.93,2.45,6.82,10.92,1220.64,0.43,0.68,232.6
31.10.2016 17:10:00,1000.66,10.88,7.41,79.1,13.04,10.31,2.73,6.44,10.31,1222.47,1.23,1.56,346.8
31.10.2016 18:10:00,1000.74,9.61,7.05,84.0,11.98,10.06,1.92,6.28,10.05,1228.18,0.49,1.24,345.9
31.10.2016 19:10:00,1000.79,8.49,6.64,88.1,11.1,9.78,1.32,6.1,9.77,1233.26,0.7,1.0,60.85
31.10.2016 20:10:00,1000.75,7.58,6.3,91.6,10.43,9.56,0.88,5.96,9.55,1237.31,0.93,1.92,239.2
31.10.2016 21:10:00,1000.65,6.94,5.84,92.7,9.98,9.26,0.73,5.77,9.25,1240.17,1.27,2.04,243.5
31.10.2016 22:10:00,1000.49,6.4,5.61,94.7,9.62,9.11,0.51,5.68,9.11,1242.43,1.22,1.64,229.7
31.10.2016 23:10:00,1000.04,5.42,4.78,95.6,8.99,8.59,0.4,5.36,8.59,1246.46,1.04,1.6,197.0
01.11.2016 00:10:00,999.61,4.53,4.11,97.1,8.45,8.2,0.24,5.12,8.2,1250.12,0.98,1.36,184.4
01.11.2016 01:10:00,999.09,4.01,3.75,98.2,8.14,7.99,0.15,4.99,8.0,1251.92,0.86,1.16,203.0
01.11.2016 02:10:00,998.64,4.01,3.83,98.7,8.14,8.04,0.11,5.02,8.05,1251.31,0.95,1.42,204.9
01.11.2016 03:10:00,997.78,3.64,3.49,99.0,7.93,7.85,0.08,4.91,7.87,1252.02,2.03,2.92,198.9
01.11.2016 04:10:00,997.28,3.25,3.1,99.0,7.71,7.64,0.08,4.78,7.66,1253.26,1.02,1.7,199.9
01.11.2016 05:10:00,996.85,2.81,2.68,99.1,7.48,7.41,0.07,4.64,7.43,1254.83,1.72,2.88,211.2
01.11.2016 06:10:00,996.32,2.67,2.57,99.3,7.4,7.35,0.05,4.6,7.38,1254.79,1.58,2.52,200.0
01.11.2016 07:10:00,995.88,2.3,2.22,99.4,7.21,7.17,0.04,4.49,7.2,1256.0,1.58,2.94,175.0
01.11.2016 08:10:00,995.66,2.41,2.33,99.4,7.27,7.23,0.04,4.53,7.26,1255.21,1.09,1.72,217.1
01.11.2016 09:10:00,995.2,2.74,2.66,99.4,7.44,7.4,0.04,4.64,7.43,1253.03,1.58,2.6,181.8
01.11.2016 10:10:00,994.65,3.79,3.7,99.4,8.02,7.97,0.05,5.0,8.01,1247.34,0.77,1.54,205.2
01.11.2016 11:10:00,993.84,5.86,5.74,99.2,9.27,9.19,0.07,5.77,9.25,1236.5,0.73,1.44,217.9
01.11.2016 12:10:00,992.61,10.6,10.45,99.0,12.8,12.67,0.13,7.98,12.76,1212.71,1.9,2.7,174.8
01.11.2016 13:10:00,991.4,15.29,5.42,51.65,17.4,8.99,8.41,5.66,9.07,1193.21,2.89,5.33,215.0
01.11.2016 14:10:00,990.7,15.25,4.91,49.99,17.36,8.68,8.68,5.47,8.76,1192.67,2.02,3.4,276.8
01.11.2016 15:10:00,990.32,14.35,6.07,57.42,16.38,9.4,6.97,5.93,9.5,1195.61,0.92,1.56,342.4
01.11.2016 16:10:00,989.96,13.34,6.17,61.77,15.34,9.47,5.86,5.97,9.57,1199.36,1.44,2.28,283.9
01.11.2016 17:10:00,989.64,12.45,5.83,63.94,14.47,9.25,5.22,5.83,9.35,1202.81,1.72,2.36,231.2
01.11.2016 18:10:00,989.39,11.48,5.79,67.95,13.57,9.22,4.35,5.82,9.32,1206.61,1.07,1.64,230.6
01.11.2016 19:10:00,989.0,10.85,5.35,68.74,13.01,8.94,4.07,5.64,9.04,1208.94,1.65,2.16,236.6
01.11.2016 20:10:00,988.8,10.07,5.21,71.7,12.35,8.86,3.5,5.59,8.96,1212.06,0.65,1.6,121.2
01.11.2016 21:10:00,988.51,10.43,6.34,75.7,12.65,9.58,3.07,6.05,9.69,1209.83,1.42,2.64,242.6
01.11.2016 22:10:00,988.4,11.0,7.06,76.6,13.14,10.07,3.08,6.36,10.19,1207.04,1.36,2.8,248.6
01.11.2016 23:10:00,988.09,10.65,6.98,78.0,12.84,10.02,2.82,6.33,10.14,1208.18,1.12,2.2,245.9
02.11.2016 00:10:00,988.68,6.51,5.6,93.9,9.7,9.1,0.59,5.75,9.21,1227.22,4.11,5.81,25.78
02.11.2016 01:10:00,988.97,6.15,5.25,93.9,9.46,8.88,0.58,5.6,8.98,1229.26,0.55,1.72,53.28
02.11.2016 02:10:00,989.0,6.05,5.05,93.3,9.39,8.76,0.63,5.53,8.86,1229.83,1.23,2.36,282.8
02.11.2016 03:10:00,988.67,5.56,4.5,92.9,9.07,8.43,0.64,5.32,8.53,1231.74,1.69,3.02,243.2
02.11.2016 04:10:00,988.71,5.87,4.42,90.4,9.27,8.38,0.89,5.29,8.48,1230.42,2.48,4.13,260.8
02.11.2016 05:10:00,988.51,5.72,4.38,91.1,9.18,8.36,0.82,5.28,8.46,1230.86,2.73,5.41,256.1
02.11.2016 06:10:00,988.24,5.26,3.87,90.7,8.89,8.06,0.83,5.09,8.16,1232.68,3.29,4.21,258.0
02.11.2016 07:10:00,988.38,4.97,3.53,90.4,8.71,7.87,0.84,4.97,7.96,1234.25,1.43,2.36,243.2
02.11.2016 08:10:00,988.62,5.08,3.4,88.9,8.77,7.8,0.97,4.92,7.89,1234.1,0.88,2.08,241.6
02.11.2016 09:10:00,988.72,6.49,3.77,82.7,9.68,8.0,1.67,5.05,8.1,1227.9,1.88,3.81,229.9
02.11.2016 10:10:00,988.41,7.73,3.78,76.0,10.54,8.01,2.53,5.06,8.11,1222.07,2.7,5.59,235.6
02.11.2016 11:10:00,988.14,7.87,3.0,71.2,10.64,7.58,3.07,4.78,7.67,1221.33,3.52,8.19,259.2
02.11.2016 12:10:00,987.77,8.28,3.72,72.9,10.95,7.98,2.97,5.04,8.08,1218.91,2.14,5.27,261.0
02.11.2016 13:10:00,987.33,8.75,3.08,67.49,11.3,7.63,3.67,4.82,7.72,1216.5,3.19,6.25,251.0
02.11.2016 14:10:00,987.31,8.29,2.5,66.81,10.95,7.32,3.64,4.62,7.41,1218.6,3.62,6.41,268.9
02.11.2016 15:10:00,987.35,7.95,2.39,67.84,10.7,7.26,3.44,4.59,7.35,1220.16,1.58,3.44,75.8
02.11.2016 16:10:00,987.36,7.62,2.54,70.1,10.46,7.33,3.13,4.63,7.43,1221.57,2.57,4.99,258.2
02.11.2016 17:10:00,987.57,6.3,3.13,80.1,9.55,7.65,1.9,4.83,7.75,1227.46,2.29,4.04,257.5
02.11.2016 18:10:00,988.12,6.1,2.41,77.1,9.42,7.27,2.16,4.59,7.35,1229.19,2.14,3.88,251.4
02.11.2016 19:10:00,988.6,6.75,2.23,72.8,9.86,7.18,2.68,4.53,7.26,1226.98,2.19,5.39,257.7
02.11.2016 20:10:00,988.71,6.23,2.09,74.7,9.51,7.1,2.41,4.48,7.19,1229.42,1.66,3.95,242.5
02.11.2016 21:10:00,988.86,6.2,2.45,76.8,9.49,7.29,2.2,4.6,7.37,1229.65,2.33,4.13,232.3
02.11.2016 22:10:00,989.29,5.96,2.66,79.3,9.33,7.4,1.93,4.66,7.48,1231.23,2.09,4.33,250.4
02.11.2016 23:10:00,990.15,4.18,2.9,91.3,8.24,7.53,0.72,4.74,7.6,1240.12,1.9,3.53,33.05
03.11.2016 00:10:00,990.82,4.58,3.39,92.0,8.47,7.8,0.68,4.91,7.87,1239.08,1.13,2.04,271.3
03.11.2016 01:10:00,991.45,3.54,2.15,90.6,7.87,7.13,0.74,4.49,7.2,1244.85,2.61,3.93,260.6
03.11.2016 02:10:00,991.84,3.11,1.63,90.0,7.64,6.87,0.76,4.32,6.93,1247.39,2.7,3.89,259.2
03.11.2016 03:10:00,992.19,2.92,1.24,88.6,7.54,6.68,0.86,4.2,6.73,1248.75,2.2,2.72,254.1
03.11.2016 04:10:00,992.6,2.76,0.95,87.8,7.45,6.54,0.91,4.11,6.59,1250.08,2.7,3.49,259.5
03.11.2016 05:10:00,993.03,2.56,0.69,87.4,7.35,6.42,0.93,4.03,6.47,1251.57,1.93,2.84,248.8
03.11.2016 06:10:00,993.42,1.94,0.23,88.4,7.03,6.21,0.82,3.9,6.25,1255.01,0.52,1.44,299.4
03.11.2016 07:10:00,993.88,1.02,-0.17,91.7,6.58,6.03,0.55,3.78,6.07,1259.87,0.6,1.12,157.0
03.11.2016 08:10:00,994.2,2.2,0.54,88.7,7.16,6.35,0.81,3.98,6.39,1254.72,0.88,1.26,189.8
03.11.2016 09:10:00,994.78,2.78,0.8,86.8,7.46,6.48,0.98,4.06,6.51,1252.79,1.19,2.16,176.9
03.11.2016 10:10:00,994.98,5.02,2.03,80.9,8.74,7.07,1.67,4.43,7.11,1242.63,0.86,1.54,175.2
03.11.2016 11:10:00,995.08,7.22,1.53,67.05,10.18,6.83,3.35,4.28,6.86,1233.14,0.86,1.96,115.1
03.11.2016 12:10:00,994.83,7.37,-0.09,59.0,10.29,6.07,4.22,3.8,6.1,1232.52,0.82,2.12,220.1
03.11.2016 13:10:00,994.6,7.28,0.37,61.38,10.22,6.27,3.95,3.93,6.31,1232.54,0.66,1.92,25.67
03.11.2016 14:10:00,994.28,6.97,1.76,69.36,10.01,6.94,3.07,4.35,6.98,1233.2,3.92,6.55,227.6
03.11.2016 15:10:00,994.15,6.12,2.45,77.3,9.43,7.29,2.14,4.57,7.33,1236.64,3.16,3.88,222.2
03.11.2016 16:10:00,994.26,5.93,3.56,84.7,9.31,7.89,1.42,4.95,7.93,1237.33,1.26,1.82,198.9
03.11.2016 17:10:00,994.33,5.15,3.45,88.7,8.82,7.83,1.0,4.91,7.87,1240.89,0.66,1.54,192.5
03.11.2016 18:10:00,994.34,4.71,3.45,91.5,8.55,7.82,0.73,4.91,7.87,1242.89,1.16,2.16,197.0
03.11.2016 19:10:00,994.39,4.72,3.63,92.6,8.56,7.93,0.63,4.97,7.97,1242.84,0.98,1.38,185.2
03.11.2016 20:10:00,994.17,4.54,3.63,93.8,8.45,7.93,0.52,4.97,7.97,1243.38,1.53,2.2,181.9
